Code,ZipLow,ZipHigh
IN,625234,625234
IN,625402,625402
IN,625512,625512
IN,625514,625517
IN,625519,625530
IN,625532,625533
IN,625535,625537
IN,625540,625540
IN,625556,625556
IN,625562,625562
IN,625579,625579
IN,625582,625582
IN,625601,625601
IN,625603,625605
IN,625701,625705
IN,625707,625708
IN,626102,626104
IN,626106,626107
IN,626114,626117
IN,626122,626122
IN,626124,626124
IN,626127,626127
IN,626129,626129
IN,626134,626137
IN,626140,626140
IN,626142,626142
IN,626202,626202
IN,626607,626607
IN,626612,626612
IN,627101,627101
IN,627104,627104
IN,627108,627108
IN,627111,627114
IN,627118,627120
IN,627127,627127
IN,627133,627133
IN,627151,627151
IN,627351,627351
IN,627354,627356
IN,627359,627359
IN,627412,627413
IN,627416,627416
IN,627418,627418
IN,627420,627421
IN,627423,627424
IN,627426,627427
IN,627452,627452
IN,627501,627502
IN,627602,627603
IN,627651,627652
IN,627654,627654
IN,627657,627657
IN,627713,627713
IN,627755,627755
IN,627757,627757
IN,627759,627759
IN,627761,627761
IN,627813,627814
IN,627851,627852
IN,627854,627854
IN,627860,627860
IN,627862,627862
IN,627953,627953
IN,628104,628104
IN,628205,628205
IN,628208,628209
IN,628212,628212
IN,628216,628219
IN,628229,628229
IN,628301,628304
IN,628503,628503
IN,628552,628552
IN,628601,628601
IN,628612,628616
IN,628618,628620
IN,628622,628622
IN,628653,628653
IN,628656,628656
IN,628701,628704
IN,628712,628712
IN,628718,628718
IN,628721,628722
IN,628809,628809
IN,628851,628851
IN,628901,628908
IN,629101,629102
IN,629151,629152
IN,629155,629156
IN,629160,629160
IN,629163,629164
IN,629166,629166
IN,629170,629170
IN,629178,629179
IN,629202,629202
IN,629204,629204
IN,629502,629502
IN,629602,629602
IN,629801,629801
IN,629803,629803
IN,629809,629810
IN,629852,629852
IN,630001,630003
IN,630005,630005
IN,630101,630108
IN,630201,630208
IN,630210,630212
IN,630301,630303
IN,630305,630307
IN,630309,630309
IN,630311,630314
IN,630321,630321
IN,630405,630405
IN,630408,630408
IN,630410,630411
IN,630501,630502
IN,630551,630559
IN,630561,630562
IN,630566,630566
IN,630602,630602
IN,630606,630606
IN,630609,630611
IN,630702,630702
IN,630709,630710
IN,630713,630713
IN,631006,631006
IN,631152,631152
IN,631201,631202
IN,631204,631204
IN,631206,631207
IN,631211,631212
IN,631301,631304
IN,631402,631402
IN,631553,631553
IN,631561,631561
IN,631603,631603
IN,631605,631605
IN,631701,631701
IN,632057,632057
IN,632107,632107
IN,632113,632114
IN,632204,632204
IN,632312,632312
IN,632314,632314
IN,632317,632318
IN,632326,632326
IN,632502,632502
IN,632504,632507
IN,632510,632511
IN,632514,632514
IN,632518,632518
IN,632520,632521
IN,635102,635102
IN,635104,635106
IN,635108,635108
IN,635111,635111
IN,635113,635113
IN,635115,635124
IN,635201,635207
IN,635301,635307
IN,635601,635602
IN,635651,635655
IN,635701,635703
IN,635710,635710
IN,635752,635752
IN,635754,635754
IN,635801,635801
IN,635803,635803
IN,635806,635807
IN,635812,635813
IN,635815,635815
IN,635851,635854
IN,635901,635901
IN,636101,636101
IN,636103,636105
IN,636107,636119
IN,636121,636122
IN,636138,636139
IN,636142,636142
IN,636202,636204
IN,636301,636301
IN,636303,636307
IN,636309,636309
IN,636351,636352
IN,636404,636404
IN,636406,636406
IN,636451,636458
IN,636501,636503
IN,636601,636602
IN,636701,636701
IN,636704,636705
IN,636803,636813
IN,636902,636906
IN,637002,637003
IN,637013,637015
IN,637018,637021
IN,637101,637105
IN,637107,637107
IN,637201,637201
IN,637203,637208
IN,637210,637210
IN,637212,637215
IN,637301,637304
IN,637401,637407
IN,637409,637412
IN,637503,637503
IN,638012,638012
IN,638054,638055
IN,638057,638057
IN,638101,638101
IN,638103,638104
IN,638107,638107
IN,638109,638110
IN,638112,638112
IN,638115,638115
IN,638151,638154
IN,638181,638181
IN,638311,638316
IN,638455,638457
IN,638459,638462
IN,638501,638502
IN,638504,638506
IN,638657,638657
IN,638751,638752
IN,638812,638812
IN,639007,639007
IN,639103,639103
IN,639108,639110
IN,639115,639115
IN,639119,639120
IN,639203,639203
IN,639207,639207
IN,641113,641113
IN,641202,641202
IN,641305,641305
IN,641655,641655
IN,641658,641658
IN,641662,641662
IN,641669,641671
IN,641697,641697
IN,642001,642002
IN,642007,642007
IN,642101,642102
IN,642105,642108
IN,642111,642113
IN,642117,642117
IN,642122,642122
IN,642125,642125
IN,642127,642127
IN,642130,642130
IN,642132,642134
IN,642201,642207
IN,643002,643007
IN,643201,643207
IN,643209,643209
IN,643211,643221
IN,643223,643224
IN,643226,643226
IN,643228,643228
IN,643231,643231
IN,643233,643233
IN,643236,643238
IN,643242,643243
IN,643253,643253
IN,670101,670103
IN,670142,670143
IN,670302,670310
IN,670325,670325
IN,670327,670327
IN,670331,670331
IN,670334,670334
IN,670353,670353
IN,670358,670358
IN,670501,670503
IN,670511,670511
IN,670521,670521
IN,670567,670567
IN,670571,670571
IN,670581,670582
IN,670591,670591
IN,670593,670595
IN,670601,670602
IN,670604,670604
IN,670611,670613
IN,670621,670622
IN,670631,670633
IN,670641,670642
IN,670644,670644
IN,670646,670646
IN,670649,670651
IN,670661,670663
IN,670671,670676
IN,670692,670694
IN,670702,670702
IN,670704,670706
IN,670721,670721
IN,670731,670731
IN,670741,670741
IN,671122,671122
IN,671310,671313
IN,671316,671316
IN,671319,671319
IN,671321,671322
IN,671324,671324
IN,671326,671326
IN,671348,671348
IN,671351,671351
IN,671532,671533
IN,671542,671543
IN,671551,671552
IN,673102,673106
IN,673121,673123
IN,673301,673302
IN,673304,673317
IN,673328,673328
IN,673501,673501
IN,673503,673509
IN,673513,673513
IN,673517,673517
IN,673521,673529
IN,673541,673542
IN,673570,673577
IN,673580,673582
IN,673585,673586
IN,673591,673591
IN,673593,673593
IN,673595,673596
IN,673601,673604
IN,673611,673614
IN,673616,673616
IN,673620,673620
IN,673636,673637
IN,673639,673642
IN,673645,673645
IN,673647,673647
IN,673655,673655
IN,673661,673661
IN,676101,676109
IN,676123,676123
IN,676301,676307
IN,676317,676317
IN,676320,676320
IN,676502,676502
IN,676508,676508
IN,676510,676510
IN,676517,676517
IN,676521,676521
IN,676523,676523
IN,676525,676525
IN,676528,676528
IN,676551,676552
IN,678102,678104
IN,678501,678502
IN,678504,678505
IN,678510,678510
IN,678512,678512
IN,678531,678534
IN,678541,678546
IN,678551,678554
IN,678556,678557
IN,678571,678574
IN,678581,678581
IN,678591,678591
IN,678593,678598
IN,678611,678613
IN,678622,678622
IN,678632,678632
IN,678641,678642
IN,678651,678651
IN,678661,678661
IN,678671,678671
IN,678681,678688
IN,678702,678706
IN,678721,678722
IN,678731,678732
IN,678762,678762
IN,679101,679104
IN,679122,679122
IN,679301,679302
IN,679304,679306
IN,679308,679309
IN,679313,679313
IN,679323,679323
IN,679325,679325
IN,679327,679332
IN,679335,679337
IN,679339,679340
IN,679357,679357
IN,679501,679502
IN,679504,679506
IN,679511,679516
IN,679521,679523
IN,679533,679536
IN,679551,679554
IN,679573,679575
IN,679577,679580
IN,679582,679586
IN,680010,680010
IN,680012,680012
IN,680026,680028
IN,680101,680104
IN,680123,680123
IN,680301,680301
IN,680311,680311
IN,680503,680503
IN,680566,680566
IN,680618,680618
IN,680631,680631
IN,680687,680687
IN,680732,680732
IN,680741,680741
IN,682504,682504
IN,682508,682509
IN,682511,682511
IN,682551,682559
IN,683547,683547
IN,683549,683550
IN,683556,683556
IN,683587,683587
IN,683589,683589
IN,683594,683594
IN,685503,685503
IN,685505,685505
IN,685507,685508
IN,685511,685512
IN,685514,685515
IN,685531,685533
IN,685551,685552
IN,685554,685554
IN,685561,685563
IN,685565,685566
IN,685571,685571
IN,685581,685584
IN,685586,685591
IN,685595,685595
IN,685601,685608
IN,685612,685616
IN,685618,685620
IN,686005,686005
IN,686007,686008
IN,686011,686011
IN,686014,686018
IN,686020,686022
IN,686041,686041
IN,686102,686106
IN,686122,686123
IN,686141,686141
IN,686143,686144
IN,686146,686146
IN,686501,686506
IN,686508,686522
IN,686531,686548
IN,686555,686555
IN,686560,686564
IN,686571,686574
IN,686576,686587
IN,686601,686613
IN,686616,686616
IN,686630,686630
IN,686632,686632
IN,686634,686637
IN,686651,686653
IN,686662,686663
IN,686666,686666
IN,686668,686671
IN,686681,686681
IN,686692,686693
IN,688501,688506
IN,688526,688526
IN,688528,688530
IN,688532,688533
IN,688535,688536
IN,688538,688538
IN,688540,688541
IN,688555,688555
IN,688561,688562
IN,688570,688570
IN,688582,688582
IN,689105,689105
IN,689112,689113
IN,689115,689115
IN,689121,689124
IN,689126,689126
IN,689501,689510
IN,689512,689514
IN,689520,689521
IN,689531,689533
IN,689541,689551
IN,689571,689574
IN,689581,689592
IN,689594,689595
IN,689597,689597
IN,689602,689602
IN,689611,689615
IN,689621,689627
IN,689641,689650
IN,689652,689654
IN,689656,689656
IN,689661,689664
IN,689666,689668
IN,689671,689671
IN,689673,689678
IN,689691,689694
IN,689696,689696
IN,689698,689699
IN,689711,689711
IN,690102,690108
IN,690110,690110
IN,690501,690513
IN,690515,690517
IN,690525,690525
IN,690527,690540
IN,690542,690542
IN,690544,690544
IN,690547,690547
IN,690558,690559
IN,690561,690561
IN,690571,690574
IN,691003,691003
IN,691015,691015
IN,691305,691305
IN,695028,695028
IN,695102,695104
IN,695122,695126
IN,695132,695134
IN,695141,695146
IN,695301,695305
IN,695307,695313
IN,695316,695318
IN,695501,695508
IN,695512,695513
IN,695522,695522
IN,695525,695526
IN,695541,695543
IN,695551,695551
IN,695561,695563
IN,695568,695568
IN,695571,695575
IN,695584,695585
IN,695587,695587
IN,695589,695589
IN,695602,695612
IN,695614,695615
IN,700159,700159
IN,711110,711113
IN,711203,711203
IN,711206,711206
IN,711225,711227
IN,711301,711301
IN,711305,711305
IN,711307,711309
IN,711314,711315
IN,711317,711317
IN,711404,711404
IN,711408,711408
IN,711410,711410
IN,711412,711414
IN,712105,712105
IN,712121,712123
IN,712134,712135
IN,712137,712139
IN,712146,712149
IN,712152,712152
IN,712203,712204
IN,712221,712221
IN,712234,712234
IN,712245,712245
IN,712250,712250
IN,712301,712306
IN,712308,712308
IN,712311,712311
IN,712402,712402
IN,712404,712406
IN,712408,712408
IN,712410,712410
IN,712412,712417
IN,712501,712501
IN,712504,712504
IN,712512,712515
IN,712602,712602
IN,712611,712612
IN,712614,712617
IN,712701,712701
IN,712704,712704
IN,712706,712706
IN,713121,713123
IN,713126,713126
IN,713128,713129
IN,713131,713131
IN,713141,713145
IN,713150,713150
IN,713152,713154
IN,713156,713156
IN,713166,713166
IN,713305,713305
IN,713321,713321
IN,713323,713326
IN,713330,713332
IN,713335,713335
IN,713337,713337
IN,713341,713341
IN,713343,713344
IN,713346,713346
IN,713360,713363
IN,713370,713370
IN,713372,713373
IN,713376,713376
IN,713381,713381
IN,713401,713405
IN,713420,713420
IN,713426,713428
IN,713513,713515
IN,713519,713520
IN,721121,721122
IN,721125,721125
IN,721128,721129
IN,721131,721133
IN,721135,721135
IN,721140,721140
IN,721144,721144
IN,721146,721146
IN,721148,721150
IN,721155,721161
IN,721166,721167
IN,721172,721172
IN,721242,721242
IN,721253,721253
IN,721260,721260
IN,721420,721420
IN,721422,721423
IN,721425,721425
IN,721430,721433
IN,721435,721435
IN,721437,721438
IN,721440,721440
IN,721442,721444
IN,721446,721458
IN,721463,721463
IN,721501,721501
IN,721503,721506
IN,721513,721517
IN,721603,721603
IN,721625,721627
IN,721631,721634
IN,721642,721644
IN,721646,721650
IN,721652,721656
IN,721658,721659
IN,722101,722102
IN,722121,722122
IN,722133,722139
IN,722142,722144
IN,722146,722157
IN,722160,722162
IN,722164,722164
IN,722173,722173
IN,722183,722183
IN,722201,722204
IN,722206,722206
IN,722208,722208
IN,723102,723104
IN,723126,723130
IN,723132,723132
IN,723142,723143
IN,723145,723145
IN,723147,723149
IN,723151,723156
IN,723161,723161
IN,723168,723168
IN,723201,723201
IN,723212,723213
IN,723215,723215
IN,731104,731104
IN,731124,731126
IN,731129,731130
IN,731133,731133
IN,731201,731202
IN,731214,731215
IN,731221,731223
IN,731235,731236
IN,731238,731238
IN,731240,731242
IN,731244,731245
IN,731301,731303
IN,732121,732123
IN,732125,732127
IN,732138,732138
IN,732140,732140
IN,732143,732144
IN,732147,732147
IN,732150,732150
IN,732202,732205
IN,732207,732216
IN,733121,733121
IN,733124,733128
IN,733132,733133
IN,733140,733143
IN,733145,733145
IN,733156,733156
IN,733158,733158
IN,733201,733202
IN,733207,733210
IN,733215,733215
IN,734009,734009
IN,734011,734012
IN,734014,734014
IN,734102,734105
IN,734121,734121
IN,734123,734124
IN,734201,734201
IN,734204,734204
IN,734213,734218
IN,734220,734224
IN,734226,734227
IN,734311,734317
IN,734320,734321
IN,734424,734424
IN,734427,734427
IN,734429,734429
IN,734431,734431
IN,734436,734436
IN,734501,734501
IN,734503,734503
IN,735121,735122
IN,735132,735135
IN,735202,735234
IN,735301,735305
IN,736122,736122
IN,736131,736131
IN,736133,736135
IN,736145,736146
IN,736156,736160
IN,736165,736165
IN,736167,736172
IN,736176,736176
IN,736179,736179
IN,736182,736182
IN,736201,736208
IN,737102,737103
IN,737106,737107
IN,737111,737111
IN,737113,737113
IN,737116,737116
IN,737120,737121
IN,737126,737126
IN,737128,737128
IN,737131,737131
IN,737133,737136
IN,737139,737139
IN,741122,741125
IN,741127,741127
IN,741137,741140
IN,741150,741155
IN,741157,741167
IN,741181,741181
IN,741201,741202
IN,741221,741221
IN,741223,741223
IN,741232,741232
IN,741234,741234
IN,741238,741238
IN,741248,741249
IN,741252,741257
IN,741301,741301
IN,741315,741317
IN,741319,741319
IN,741401,741401
IN,741501,741509
IN,742101,742104
IN,742113,742113
IN,742121,742122
IN,742132,742132
IN,742136,742136
IN,742138,742138
IN,742140,742140
IN,742149,742149
IN,742151,742151
IN,742160,742161
IN,742163,742166
IN,742168,742168
IN,742174,742175
IN,742184,742184
IN,742201,742201
IN,742213,742213
IN,742223,742224
IN,742226,742227
IN,742235,742235
IN,742237,742237
IN,742301,742306
IN,742308,742308
IN,742401,742402
IN,742404,742406
IN,743124,743124
IN,743130,743130
IN,743133,743135
IN,743166,743166
IN,743193,743193
IN,743221,743221
IN,743223,743223
IN,743232,743232
IN,743234,743235
IN,743245,743245
IN,743247,743247
IN,743249,743249
IN,743251,743252
IN,743262,743262
IN,743268,743268
IN,743270,743271
IN,743286,743286
IN,743290,743290
IN,743292,743294
IN,743297,743297
IN,743312,743312
IN,743318,743318
IN,743329,743332
IN,743336,743338
IN,743345,743345
IN,743347,743349
IN,743351,743351
IN,743354,743357
IN,743363,743363
IN,743368,743368
IN,743370,743378
IN,743383,743383
IN,743387,743387
IN,743395,743395
IN,743399,743399
IN,743405,743405
IN,743412,743412
IN,743422,743425
IN,743427,743427
IN,743435,743435
IN,743438,743439
IN,743442,743442
IN,743446,743446
IN,743456,743456
IN,743513,743513
IN,743609,743611
IN,743613,743613
IN,743701,743701
IN,743710,743711
IN,751019,751019
IN,751025,751025
IN,751031,751031
IN,752002,752003
IN,752011,752027
IN,752030,752032
IN,752034,752035
IN,752037,752038
IN,752045,752046
IN,752054,752057
IN,752060,752066
IN,752068,752070
IN,752077,752085
IN,752089,752094
IN,752100,752111
IN,752113,752116
IN,752118,752121
IN,753011,753011
IN,753014,753014
IN,754001,754010
IN,754012,754012
IN,754018,754018
IN,754022,754032
IN,754035,754035
IN,754037,754037
IN,754071,754071
IN,754082,754082
IN,754100,754100
IN,754102,754114
IN,754119,754120
IN,754130,754141
IN,754153,754153
IN,754160,754160
IN,754162,754162
IN,754200,754220
IN,754222,754225
IN,754227,754228
IN,754231,754231
IN,754239,754240
IN,754244,754246
IN,754248,754248
IN,754250,754250
IN,754253,754253
IN,754289,754290
IN,754292,754296
IN,755001,755001
IN,755003,755018
IN,755020,755020
IN,755022,755028
IN,755036,755036
IN,755043,755044
IN,755049,755050
IN,755061,755061
IN,756001,756001
IN,756003,756003
IN,756020,756024
IN,756026,756030
IN,756032,756049
IN,756051,756051
IN,756055,756055
IN,756058,756060
IN,756079,756081
IN,756083,756086
IN,756100,756101
IN,756111,756134
IN,756137,756139
IN,756144,756144
IN,756162,756168
IN,756171,756171
IN,756181,756182
IN,757001,757003
IN,757014,757014
IN,757016,757043
IN,757045,757055
IN,757073,757075
IN,757077,757077
IN,757079,757079
IN,757081,757087
IN,757091,757093
IN,757100,757107
IN,758001,758002
IN,758013,758023
IN,758025,758032
IN,758034,758038
IN,758040,758041
IN,758043,758047
IN,758076,758076
IN,758078,758083
IN,759001,759001
IN,759013,759028
IN,759037,759037
IN,759039,759040
IN,759102,759107
IN,759111,759111
IN,759116,759121
IN,759123,759130
IN,759141,759141
IN,759146,759148
IN,760009,760009
IN,761001,761020
IN,761025,761032
IN,761035,761035
IN,761037,761037
IN,761041,761043
IN,761045,761045
IN,761052,761052
IN,761054,761055
